d_loss, g_loss
-10.415157, -16.254866
-13.001218, -16.166859
-8.06649, -20.446426
-15.358547, -3.1235254
-13.224306, -20.820263
-14.077612, -36.753086
-14.031901, -28.126116
-11.73824, -14.410174
-12.032927, -17.320107
-12.552752, -7.4300456
-12.795228, -18.481209
-13.644514, -33.54867
-16.281748, -36.806732
-10.853548, -19.407156
-13.263954, -13.926247
-12.8697605, -9.160223
-13.876259, -26.255514
-9.995146, -29.694523
-12.524454, -29.938438
-14.918789, -15.507181
-13.016923, -12.967744
-10.796894, -16.804787
-9.327597, -35.398006
-13.622249, -23.563972
-12.94145, -20.23994
-12.967674, -20.915035
-10.965157, -21.92628
-9.567775, -31.286163
-11.86964, -38.435596
-13.522865, -24.222748
-15.845461, -24.059753
-9.4614105, -15.674183
-17.155447, -30.182625
-13.692789, -18.4875
-14.276353, -13.802813
-13.500901, -4.0994225
-12.444572, -12.430796
-10.582794, -37.614117
-14.254251, -33.982376
-11.082558, -22.883644
-14.757566, -26.676533
-18.545183, -1.6832671
-8.001971, -25.705523
-14.932962, -30.735592
-14.725203, -26.705696
-14.722592, -40.167595
-11.106054, -12.892694
-12.135101, -18.620644
-12.914993, -26.471933
-10.61064, -20.784494
-17.45055, -32.22402
-11.47736, -44.36321
-11.53761, -11.592015
-12.772783, -6.7272873
-13.247724, -10.307077
-13.037534, -19.635311
-13.036568, -35.465973
-10.658476, -33.005836
-15.459621, -11.899086
-13.564143, -26.278727
-14.159361, -34.249092
-12.404025, -40.587856
-13.888294, -22.29902
-13.846445, -9.629535
-13.6121855, -10.019133
-13.252738, -20.098473
-12.97908, -35.029877
-14.014112, -36.533043
-14.067163, -31.235352
-14.75441, -10.18437
-8.88475, -10.367043
-15.088222, -5.7367167
-11.840677, -27.801945
-18.892437, -33.81364
-5.602482, -22.323832
-16.897572, -11.259167
-12.224897, -15.459966
-13.556747, -25.20861
-14.124149, -32.590855
-12.432295, -28.034422
-11.41598, -29.332115
-16.814362, -13.985283
-12.997035, -14.738816
-11.7139015, -25.103374
-11.842387, -24.317509
-13.050683, -13.217443
-15.005592, 1.6691731
-11.273729, -13.820045
-16.596169, -4.1059036
-11.427917, -25.480743
-15.465, -36.80507
-11.884334, -18.895275
-15.573145, -9.376795
-11.887878, -19.96038
-15.048939, -9.707134
-14.106136, -27.23854
-14.466499, -34.818527
-12.530499, -32.77207
-9.537489, -17.51403
-16.010899, -21.577824
-12.857607, -18.334381
-14.072966, -9.697369
-11.012004, -8.178255
-10.606054, 5.4549265
-13.811639, -28.199913
-13.214121, -20.99906
-12.928232, -26.167328
-14.437234, -14.604072
-12.638041, -18.446909
-14.900456, -36.295654
-11.765494, -26.318245
-11.924262, -12.139818
-11.33591, -24.522154
-11.022247, -16.322731
-13.135607, -29.25023
-15.533622, -22.396427
-12.383717, -26.648262
-10.660672, -23.465738
-11.050064, -16.164764
-13.92581, -19.199425
-15.590252, -19.058
-12.88722, -29.466152
-13.239859, -34.359764
-13.130528, -30.544811
-14.504712, -9.677081
-15.925993, -3.0274756
-13.952507, -23.671478
-15.21287, -33.88597
-16.866745, -24.387291
-14.935883, -5.630504
-10.700886, -19.339264
-14.542454, -30.406796
-15.173151, -34.0257
-13.43222, -21.260487
-13.260168, -15.61767
-15.304386, 3.1814106
-12.893821, -15.063776
-12.018898, -26.187746
-12.53994, -36.614483
-11.302486, -25.247444
-12.665012, -21.257954
-10.573654, -18.003618
-16.383165, -18.991627
-10.477594, -21.925808
-13.226158, -27.71992
-14.399874, -16.159771
-15.74965, -3.0304508
-11.547725, -17.095325
-7.0385118, -20.897148
-14.201344, -2.585742
-13.934277, -8.357868
-11.124983, -26.31815
-13.271282, -33.973137
-14.030758, -42.57045
-13.063766, -22.598043
-13.198627, -25.917881
-14.955695, -9.992685
-17.079836, -5.3842607
-12.647279, -37.850918
-13.049587, -30.785477
-16.863586, -21.937605
-9.259817, -24.920437
-14.747236, -29.939898
-14.060896, -31.243681
-11.705908, 2.7313526
-14.488632, -16.123085
-18.239004, -13.71613
-12.139649, -19.733383
-15.960678, -28.129261
-12.581311, -25.105282
-13.428235, -24.25062
-11.085559, -36.240356
-10.665797, -21.95861
-14.777538, -26.655727
-14.7352085, -8.128382
-14.10622, -17.558113
-10.873844, -15.661773
-9.780416, -17.848137
-14.543282, -11.797183
-15.001744, -1.9497153
-12.024786, -29.900139
-16.56855, -35.6945
-14.908382, -28.194317
-14.036222, -15.539305
-15.425362, -8.397333
-11.408675, -12.984524
-11.102621, -17.183296
-12.496863, -13.86171
-13.499495, -20.897503
-14.383945, -27.674444
-15.471857, -32.903725
-17.681114, -20.964912
-12.832081, -12.837173
-13.824995, -15.884256
-9.274998, -34.935513
-13.070038, -32.964905
-10.652886, -17.528172
-11.04987, -10.445024
-11.717714, -13.787793
-13.16753, -23.60005
-10.91511, -32.687412
-12.74434, -18.32665
-12.645953, -21.434402
-10.469257, -15.402629
-10.084028, -28.253502
-14.404879, -19.994839
-11.520231, -18.153296
-11.965697, -21.11938
-10.984583, -18.735058
-12.420175, -32.47416
-8.875857, -30.109562
-15.214933, -28.188875
-12.582499, -26.860136
-12.211386, -5.8483343
-13.26249, -25.503754
-15.758577, -32.549927
-13.316627, -29.235544
-11.888462, -20.83975
-13.661175, -4.511794
-11.478787, -17.34216
-19.477821, -46.69008
-9.218333, -20.802914
-15.001688, -10.266077
-14.546835, -22.040718
-13.326269, -22.007896
-16.600863, -34.925194
-13.814817, -28.66494
-14.520672, -18.300728
-11.115688, -15.698442
-12.205841, -21.135963
-15.0028515, -15.67456
-10.432295, -29.27634
-13.387885, -27.723213
-14.040533, -38.72486
-9.641664, -10.87155
-16.698618, -5.4027576
-11.97118, -23.195036
-12.376163, -38.92729
-12.725304, -39.530315
-11.377043, -29.444775
-13.441629, -12.49136
-13.11312, -6.141621
-12.274612, -13.892044
-13.80746, -14.969059
-15.770591, -23.306189
-12.400808, -26.529057
-9.867074, -32.666283
-11.761876, -13.704777
-14.725249, -14.584031
-13.410277, -35.204742
-18.35273, -33.99443
-19.11307, -23.090565
-12.976742, -23.343739
-16.359922, -14.30123
-19.324686, 2.105045
-11.213604, -17.745106
-10.463601, -21.921745
-15.413599, -30.978653
-16.29439, -27.893341
-13.875256, -25.114452
-12.1466255, -11.727604
-6.4593935, -16.835188
-12.23114, -13.183394
-10.560284, -25.962894
-14.30736, -41.346245
-11.694847, -23.735886
-8.591242, -19.431429
-14.335018, -27.689743
-13.10289, -24.118542
-12.236365, -7.3614035
-11.689496, -6.6212482
-9.580859, -16.85892
-13.561193, -9.379191
-11.379961, -16.083466
-11.860899, -15.674982
-11.014664, -30.797213
-12.024853, -35.601162
-11.9106655, -16.795591
-14.365871, -11.056347
-12.994685, -8.590347
-12.169819, -15.160835
-13.315514, -13.96172
-11.198338, -33.94539
-13.564924, -17.7047
-13.279977, -12.34642
-15.763663, -26.514294
-12.200254, -29.20497
-10.36216, -27.800915
-12.170088, -18.37413
-14.091035, -22.148438
-12.400429, -20.731972
-11.336726, -20.605368
-11.711365, -33.90058
-14.215716, -26.467514
-10.226812, -19.769838
-14.186292, -24.811186
-14.81197, -34.974754
-18.632092, -14.91464
-9.035223, -24.326532
-13.565373, -36.15721
-15.772591, -27.223454
-11.5748625, -3.2039614
-13.215427, 2.9765785
-14.645094, -4.221179
-12.729782, -25.753637
-9.382055, -19.326363
-13.498089, -29.210716
-12.969111, -34.795044
-13.386068, -25.737507
-13.948104, -12.17061
-14.176853, -21.053051
-14.558172, -13.50057
-13.135197, -35.83494
-14.872363, -38.640816
-10.438418, -28.52647
-12.9492655, -6.9870267
-13.599417, -13.232724
-15.842521, -24.542877
-12.995005, -26.476032
-13.653527, -15.128466
-16.448135, -31.271072
-13.001707, -34.947594
-13.1499405, -21.892084
-13.028454, -30.646107
-13.603799, -31.26341
-15.492182, -29.520018
-9.329954, -15.258579
-16.649088, -6.489232
-13.363258, -11.642084
-15.074755, -25.270306
-11.295542, -20.443104
-10.649956, -11.172844
-15.789965, -22.833
-10.343196, -29.544127
-12.178657, -26.096981
-18.392254, -31.382093
-17.80409, -12.470536
-16.360516, -20.357653
-11.675638, -24.334343
-13.902095, -10.243823
-10.96921, -26.73676
-8.783234, -34.86968
-11.450003, -33.510426
-15.305023, -16.573605
-8.161345, -2.347567
-16.140606, -15.123904
-15.265609, -20.71763
-13.566488, -25.565216
-13.976881, -27.49765
-14.221464, -22.976013
-12.822208, -24.830372
-13.600109, -28.991596
-13.805252, -18.219353
-14.187759, -24.11177
-13.909105, -13.07595
-6.1549034, -8.224795
-12.522378, -20.902283
-11.549877, -31.646439
-13.419002, -22.84851
-10.799714, -14.821711
-16.279322, -10.960914
-15.922261, -31.322208
-15.297874, -34.888844
-9.145651, -16.887863
-14.828721, -1.6258152
-11.583086, -15.074119
-13.207922, -4.7715893
-12.022471, -6.837465
-11.59809, -21.273415
-14.928495, -30.426495
-10.367247, -11.658617
-11.44552, -17.372517
-11.84569, -20.457993
-12.796209, -26.661259
-14.943945, -30.204823
-14.922797, -29.90112
-9.716759, -20.728897
-13.138931, -7.2200522
-12.877985, -3.5998
-12.802255, -27.042593
-10.468294, -22.564198
-13.744916, -26.355602
-13.40772, -15.640532
-10.9108, -15.883158
-14.677628, -20.989506
-12.062023, -31.570904
-14.407365, -10.683678
-8.983437, -4.948584
-10.493058, -12.447487
-12.234591, -27.7946
-15.733409, -26.689835
-12.814796, -21.869827
-15.372962, -14.926718
-10.9832735, -20.994308
-10.142028, -42.581863
-13.240675, -40.299828
-14.619772, -26.626886
-14.0240135, -21.175346
-13.724544, -13.432151
-13.07193, 2.0013626
-12.07458, -16.790758
-11.890506, -31.090725
-16.601526, -36.519337
-11.564942, -18.188967
-11.313113, -20.03958
-13.3837595, -27.680153
-14.424049, -40.871826
-15.557323, -30.22948
-11.855448, -20.15693
-15.633495, -5.657002
-12.484461, -2.7273602
-14.143173, -20.361847
-15.0213375, -28.133568
-16.876009, -36.338272
-14.053709, -24.007063
-14.195924, -23.699219
-13.918983, -26.91441
-15.22448, -21.255842
-14.554715, -23.79343
-14.698629, -26.53906
-11.155371, -24.607101
-9.738338, -16.763195
-14.435223, -13.541956
-14.8716135, -29.34773
-14.162124, -32.19115
-10.01882, -16.64436
-13.57996, -16.024414
-14.486109, -20.51464
-14.177503, -30.61379
-12.029456, -19.620277
-17.029753, -10.723612
-11.43376, -31.589214
-11.490881, -34.616524
-9.214701, -33.827007
-12.115793, -23.365519
-14.193204, -18.29506
-15.614117, -33.893867
-10.612222, -37.130775
-12.065093, -24.638725
-17.413214, -6.8048615
-12.8936405, -26.505001
-15.036027, -17.85624
-14.708096, -21.676174
-13.166337, -24.413567
-15.175194, -12.856392
-14.006631, -22.024113
-13.01074, -28.560078
-19.845406, -38.59094
-15.52599, -26.81757
-15.587723, 0.40972042
-13.319218, -19.851608
-15.800632, -31.017662
-12.809199, -22.79742
-12.450119, -32.069126
-13.021263, -19.04595
-12.125271, -14.800036
-12.515692, -22.339975
-12.627583, -11.323374
-10.672361, -17.782286
-15.864172, -25.318012
-13.1346, -31.377228
-13.624253, -13.050636
-9.927006, -18.539143
-10.685995, -13.311525
-12.561516, -28.437073
-11.484034, -35.492
-15.175202, -32.94604
-11.353392, -24.120476
-14.677267, -24.885233
-13.601348, -39.376656
-10.640471, -39.979984
-9.825634, -37.37288
-13.935406, -23.294193
-14.871623, -16.355356
-11.324247, -11.500936
-12.968222, -26.4973
-13.508999, -28.29792
-15.090183, -17.413054
-11.821823, -25.480165
-10.751669, -13.891069
-11.65748, -11.446311
-11.786677, -21.905529
-15.625637, -27.680477
-14.56755, -27.505419
-10.50746, -17.981243
-14.559179, -24.50019
-8.181267, -27.579685
-11.122073, -29.9673
-14.268298, -39.59855
-8.554726, -25.518394
-11.202815, -18.41414
-14.106012, -9.110292
-12.321445, -18.726515
-17.765339, -39.99028
-13.637922, -33.91944
-14.39374, -17.75496
-13.081564, -15.1111965
-13.076792, -14.092248
-12.983511, -32.555397
-13.301842, -22.300583
-14.4259205, -16.972818
-13.006995, -34.33635
-12.182329, -27.779457
-10.337789, -18.085789
-13.237155, -14.563684
-13.277632, -7.048843
-10.483168, -21.375988
-10.363919, -23.747946
-11.326691, -32.00374
-14.956338, -30.836311
-13.0154, -20.397484
-12.441885, -32.94635
-11.758073, -22.038599
-15.382485, -24.922108
-14.1847515, -12.632836
-12.6069565, -6.0799427
-11.978309, -16.358755
-14.757381, -31.533924
-9.902709, -23.00807
-12.23588, -16.092834
-13.517546, -29.0517
-10.147015, -30.099054
-10.993278, -13.053165
-12.897932, 1.895969
-13.4746895, -10.985607
-9.53852, -18.05064
-11.716808, -24.945568
-11.342956, -30.134098
-11.880991, -26.22566
-16.574873, -14.24618
-13.450753, -30.794353
-12.571343, -26.852516
-12.508821, -30.2975
-12.935829, -18.360079
-14.016924, -11.188295
-11.280323, -19.95562
-10.887796, -19.103283
-12.878085, -21.053143
-7.9239306, -17.703732
-14.21979, -26.551674
-12.956668, -40.22818
-16.53971, -33.770027
-16.45512, -23.405506
-9.19787, -19.88298
-12.97339, -27.136097
-15.139711, -28.156086
-10.267012, -18.005455
-14.548074, -16.164911
-11.472667, -19.68134
-14.359743, -37.19348
-13.100228, -26.084824
-12.158691, -13.03215
-15.060505, -4.1216297
-12.102771, -20.986843
-17.410784, -29.46855
-12.6207695, -25.750263
-12.22732, -4.7099667
-16.445728, -8.943273
-10.995974, -23.749844
-12.975417, -38.137802
-15.312458, -26.809692
-12.615122, -21.253546
-15.18705, -5.659088
-14.19441, -21.729761
-13.824656, -30.84853
-8.455196, -26.286144
-11.196998, -10.770665
-13.760998, -6.5879507
-12.978393, -32.876488
-13.191997, -22.273521
-8.982544, -26.708038
-13.891774, -25.383215
-16.491325, -14.607571
-13.27643, -20.599659
-13.187453, -29.394241
-12.071073, -11.952749
-12.274259, -20.497185
-12.051041, -18.105556
-10.844077, -25.14714
-16.492344, -24.52552
-11.360391, -11.732488
-12.377215, -24.31565
-12.218661, -26.30603
-13.241296, -31.779247
-10.934675, -27.684633
-13.155655, -15.466845
-14.173384, -31.452208
-16.77065, -27.088224
-14.967263, -21.561056
-16.243332, -14.220243
-11.287832, -7.899087
-9.844358, -24.84658
-13.543778, -31.08461
-12.485668, -28.814377
-12.904002, -18.71491
-13.084901, -0.27733272
-11.353297, -10.350264
-10.463019, -23.449345
-13.555618, -31.39679
-9.820921, -31.670347
-13.886391, -20.527445
-13.253696, -17.481396
-12.356722, -12.994053
-13.787205, -24.293951
-13.950546, -38.357994
-11.093676, -27.774961
-12.419562, -20.895771
-9.999058, -26.720234
-14.323078, -16.841011
-12.372921, -23.210403
-12.459272, -31.9112
-12.067333, -19.835258
-14.366319, -24.512028
-14.362486, -15.1245365
-12.048691, -23.644064
-13.579692, -26.065186
-15.280053, -19.309834
-12.209637, -18.686274
-11.716642, -17.809864
-13.1504545, -18.13235
-12.858202, -22.186972
-10.85205, -19.605312
-12.590799, -14.049312
-15.537548, -31.730026
-10.924398, -30.980766
-15.875471, -28.616085
-19.997562, -10.093845
-14.9652605, -12.149166
-12.234005, -25.747683
-12.058628, -32.723366
-10.633911, -22.384956
-15.542627, -18.490744
-11.467503, -20.283604
-15.601429, -34.00595
-14.240416, -26.248158
-12.649539, -33.574173
-11.5628, -17.428848
-15.000121, -0.5382433
-11.456432, -9.721382
-11.083152, -21.355215
-15.477665, -27.272892
-13.481562, -18.828655
-14.894192, -22.594955
-13.26358, -26.631664
-10.276615, -22.265083
-15.48538, -33.480473
-14.803325, -31.67672
-13.253221, -21.317848
-14.20005, -24.925938
-13.444792, -24.619617
-11.253728, -8.861551
-14.306656, -20.0974
-12.867897, -13.085166
-10.18367, -13.685087
-14.482758, -20.967287
-15.773518, -26.09129
-15.951473, -33.671413
-15.9288025, -43.207767
-12.16866, -19.765587
-11.212971, -10.059275
-17.358242, -29.439465
-12.511023, -18.48317
-14.12044, -16.589071
-10.178417, -26.552652
-10.0719185, -10.178522
-12.641567, -12.305851
-14.187302, -21.209532
-13.033023, -30.772507
-14.620066, -27.030167
-10.349124, -26.384512
-16.02892, -21.301935
-14.999506, -24.523987
-12.681757, -21.230604
-16.131823, -15.324488
-12.2619705, -16.949116
-12.056784, -16.840794
-14.633705, -32.06572
-12.978022, -35.02047
-16.217003, -27.801123
-14.940203, -21.929182
-10.137873, -9.9280205
-12.334651, -15.037573
-7.031494, -21.71431
-7.4911547, -20.388788
-18.630156, -25.163158
-17.746353, -18.59412
-11.878563, -21.390461
-13.044279, -30.365881
-11.772118, -35.63395
-14.46487, -17.14989
-13.00674, -21.887085
-14.237346, -18.714981
-13.290499, -23.705278
-11.025834, -19.818521
-13.270657, -19.482666
-10.69552, -8.044527
-10.262529, -17.543541
-15.829245, -35.62322
-13.647218, -32.25807
-14.807209, -28.515137
-10.86297, -12.222849
-16.670982, -11.981653
-14.866328, -9.546458
-12.800231, -29.326836
-17.636887, -21.782475
-12.898293, -18.648937
-11.253623, -28.03553
-13.281356, -19.223051
-11.880044, -14.525299
-16.56221, -25.066942
-14.553426, -5.882825
-13.1355295, -19.243925
-11.964582, -28.041157
-12.324854, -26.449932
-13.869147, -14.11707
-15.911072, -19.46642
-12.592601, -18.526747
-16.009165, -25.108719
-14.286592, -28.388393
-9.834667, -29.946583
-17.753134, -18.049107
-14.071445, -15.2942295
-13.9180155, -14.624666
-14.312956, -25.083393
-12.478189, -26.225574
-12.140892, -22.63464
-14.405085, -8.071348
-12.566793, -37.714153
-14.471506, -35.275043
-11.847866, -25.512976
-15.363946, -19.27378
-12.799967, -32.721077
-9.3594675, -28.37728
-13.207209, -37.051693
-11.17831, -29.709124
-10.929657, -29.93302
-13.594342, -7.979352
-13.272672, -7.300011
-9.744965, -23.50026
-15.346246, -33.20862
-12.365768, -15.797907
-12.955699, -27.414661
-9.354525, -13.369747
-15.279787, -27.124372
-12.956998, -29.913322
-15.368646, -9.573032
-10.2607155, -20.49697
-12.498247, -23.158104
-19.048347, -20.297962
-12.969015, -20.732536
-12.25164, -32.907345
-11.361036, -30.62817
-15.5655, -6.7925706
-16.944603, -28.255533
-4.4128323, -9.926837
-11.411389, -5.5563107
-11.499598, -15.660212
-17.809294, -25.59515
-16.514206, -29.712925
-13.356144, -21.397917
-10.385739, -12.891427
-10.421778, -24.427082
-19.989033, -30.168713
-17.496788, -13.034187
-11.078932, -8.143437
-9.274283, -10.025267
-15.016874, -26.615017
-18.086102, -33.087425
-10.425165, -28.627972
-10.260458, -15.2242565
-12.312124, -16.284637
-14.284607, -15.636403
-13.033505, -11.645726
-11.744349, -11.974089
-12.074415, -10.1004715
-15.390065, -17.515087
-10.356997, -21.999514
-12.442996, -23.241314
-14.127301, -8.625213
-13.676348, -24.485699
-15.979512, -26.370407
-12.941171, -27.328508
-14.551524, -11.985641
-18.51013, -27.766727
-13.407852, -27.969902
-10.932852, -15.98781
-15.351243, -5.5720243
-12.785307, -26.659214
-14.264767, -20.239878
-9.454274, -24.714985
-12.867781, -28.029888
-13.902267, -24.262735
-14.986308, -30.042711
-12.256223, -20.842737
-13.529983, -12.774394
-13.609837, -26.154663
-14.479177, -8.950861
-10.840216, -30.547945
-13.140493, -30.054226
-13.674822, -18.824211
-14.868078, -19.086365
-10.770784, -13.371878
-15.188628, -21.800896
-15.534016, -31.46675
-13.771903, -28.262337
-10.638943, -4.474886
-13.909371, -21.972443
-11.0121155, -20.19677
-16.221018, -17.817978
-11.431988, -27.839039
-11.997831, -13.889311
-11.615618, -15.511663
-13.600031, -14.09174
-13.636345, -25.425945
-13.263695, -11.964872
-12.141898, -29.629736
-15.183122, -22.437725
-9.70219, -25.252886
-13.048355, -29.156126
-12.975632, -24.009052
-16.979939, -20.563335
-12.605562, -10.872602
-13.240657, -7.306675
-12.179192, -20.693272
-13.125662, -16.192774
-13.108844, -21.512766
-11.276302, -15.805399
-10.678755, -22.525871
-13.058204, -29.052656
-15.80183, -34.374954
-12.777101, -13.836482
-14.367441, -7.2384076
-12.816671, -21.261402
-13.583988, -30.114058
-12.027848, -30.266817
-13.557397, -5.7216167
-11.3136635, -9.214678
-13.056715, -35.250717
-14.119133, -35.569153
-13.154075, -22.268694
-10.521267, -16.369614
-12.756548, -28.143984
-15.73065, -19.202293
-13.379315, -11.224791
-12.813603, -27.90076
-10.609597, -27.813564
-11.944332, -18.370855
-11.254126, -7.0185595
-14.019257, -5.109045
-14.867768, -16.151478
-16.007133, -34.149982
-13.96503, -30.001442
-14.683315, -21.169125
-13.073936, -21.478676
-10.530494, -18.488132
-14.668514, -21.758297
-11.828131, -22.38824
-11.27083, -16.345982
-12.639004, -30.06016
-14.420003, -24.100092
-12.497341, -14.008564
-13.70541, -17.145655
-13.929, -29.687845
-14.92389, -26.806198
-10.749988, -30.291462
-12.169656, -28.794638
-15.513454, -26.883747
-12.475812, -23.914017
-13.91704, -19.16483
-10.714748, -27.212793
-13.6854515, -30.907972
-15.489981, -33.0221
-15.315943, -20.685474
-12.547537, -19.16874
-11.467939, -30.129173
-13.972995, -17.68237
-12.300997, -14.631054
-11.8628235, -9.149768
-15.522575, -25.428602
-15.355421, -33.78028
-10.806352, -15.062514
-12.753761, -10.649721
-12.794978, -22.781576
-16.864891, -27.8654
-18.534525, -22.543755
-15.859734, -26.518635
-12.112592, -21.617329
-16.30522, -20.485462
-10.294214, -14.546904
-19.028542, -31.94577
-13.420891, -26.580475
-13.834383, -14.90591
-13.005285, -13.976253
-12.998888, -2.634357
-12.78736, -16.799194
-16.84779, -33.19814
-12.078294, -22.487144
-11.591, -9.762272
-15.576588, -6.2306643
-13.889651, -16.64391
-16.58282, -31.246292
-10.887677, -21.067486
-14.190673, -21.221113
-13.436112, -22.292423
-13.268278, -25.892994
-8.865871, -17.527245
-11.953629, -15.900522
-12.055129, -21.344803
-13.118758, -29.964855
-14.997501, -15.840395
-10.750586, -20.88495
-16.214146, -19.036562
-10.643495, -14.396054
-12.919172, -14.880774
-15.1097355, -22.369293
-13.220841, -30.838482
-13.051814, -28.480759
-13.722685, -16.36756
-14.188, -11.254995
-15.535883, -23.755095
-14.418794, -25.43166
-10.706207, -21.536774
-18.022379, -3.306699
-6.9343843, -13.600452
-11.935469, -24.619057
-18.503674, -33.146843
-14.125095, -27.939915
-16.286667, -28.55695
-11.942158, -12.008427
-13.222708, -25.543816
-18.68888, -9.539064
-9.763193, -13.644415
-13.826837, -23.295984
-12.899256, -23.187426
-12.627556, -17.535866
-13.080908, -19.481808
-14.15559, -4.829652
-11.80746, -8.586455
-11.494881, -26.657684
-14.2805395, -27.961987
-15.139685, -34.393406
-13.737254, -12.039462
-10.229205, -9.098017
-11.3469925, -6.268912
-15.86572, -27.717537
-11.629818, -16.10931
-14.0668745, -21.379269
-14.959644, -9.722565
-13.239562, -16.37107
-8.433991, -31.411648
-12.685435, -27.331633
-16.49012, -25.248463
-12.439647, -11.358459
-12.416291, -12.971136
-15.280094, -12.297617
-11.777768, -25.648438
-15.555243, -24.874222
-11.408713, -7.7228546
-11.631792, -10.38256
-14.728872, -33.29606
-12.617042, -36.941086
-14.67083, -31.057016
-17.493929, -22.344448
-16.342297, -18.535616
-15.465666, -24.761335
-13.665866, -17.477203
-14.016445, -10.492018
-12.435123, -8.132037
-14.2269125, -9.489016
-17.601086, -22.224218
-13.55794, -14.090562
-6.1460724, -13.655325
-12.047088, 3.5137768
-8.800624, -18.393488
-11.814402, -17.756273
-11.621555, -16.836569
-14.279023, -29.776405
-11.21748, -23.705883
-15.301421, -36.25025
-10.836184, -31.205189
-12.443218, -18.446117
-10.564595, -17.321373
-14.318575, -17.87579
-14.613663, -24.616238
-9.617244, -18.056837
-9.09593, -12.154499
-13.493997, -21.320341
-12.705864, -17.646729
-16.087927, -23.256107
-12.338374, -33.602745
-14.1384735, -10.777922
-14.611708, -6.967046
-11.66352, -15.35814
-18.415033, -37.515266
-12.519681, -23.440666
-12.90404, -14.3146715
-15.68972, -1.8150676
-18.025194, 13.239483
-9.349459, -15.762209
-16.187178, -30.76419
-11.953638, -27.18483
-11.479964, -23.804379
-12.227921, -28.526466
-14.57954, -17.999416
-11.643912, -14.325761
-14.821891, -23.141394
-10.069726, -19.231152
-13.777565, -29.171608
-11.209572, -19.685612
-11.705708, -17.868149
-11.356668, -13.966403
-13.080357, -11.689198
-10.608107, -25.416214
-11.434497, -21.61887
-13.273915, -19.316856
-8.049287, -7.796044
-12.50578, -13.790884
-11.871532, -26.739058
-15.126733, -27.649258
-12.955853, -22.4618
-13.194624, -14.202387
-13.758205, -25.478973
-12.024519, -18.8577
-16.778297, -16.350239
-13.675087, 2.160256
-12.41633, -14.228508
-13.183744, -22.427876
-11.058635, -17.947306
-12.400524, -25.898205
-14.486176, -18.205616
-12.321872, -9.685542
-11.620783, -22.454914
-10.695573, -24.983803
-13.005584, -25.179234
-14.846052, -22.205917
-15.956178, -21.071186
-12.34403, -25.009792
-10.75704, -25.64072
-11.291541, -22.58516
-14.164255, -21.86547
-14.369091, -32.36927
-14.964745, -21.26122
-12.817944, -18.5957
-14.1911545, -6.69283
-14.284973, -3.4379978
-15.716989, -12.4541855
-14.039058, -19.543993
-10.4368305, -19.439884
-7.321369, -19.822206
-15.685471, -17.469948
-12.543676, -27.228966
-18.180466, -6.703992
-14.036662, -13.090681
-13.496327, -12.604719
-13.958971, -24.273232
-13.361948, -17.55112
-12.679779, -12.598731
-13.801764, -4.311674
-15.734803, -24.409462
-11.80809, -25.448639
-11.328331, -8.165188
-10.765584, -20.01226
-14.3865595, -22.66187
-15.730431, -27.180166
-14.200977, -18.10448
-13.156483, -20.881937
-11.943917, -22.483963
-21.452787, -42.42672
-12.806337, -36.54256
-4.3590813, -10.774859
-16.271137, 5.0582776
-14.585848, -2.30425
-12.576326, -15.324447
-8.157717, -21.082172
-11.788987, -23.154186
-16.110394, -29.10569
-9.580336, -23.932571
-16.067966, -5.0307784
-11.264714, -10.239571
-14.214041, -27.41428
-12.809064, -25.440014
-13.112545, -19.717804
-12.23482, -19.213364
-12.247041, -19.470459
-11.609201, -18.537052
-16.386274, -39.28425
-7.548426, -16.130112
-18.354507, 4.074828
-13.642863, -11.07667
-16.183758, -34.267033
-14.053508, -31.32489
-11.519602, -20.503447
-14.81256, -14.224233
-14.143885, -9.5850725
-11.765362, -18.377588
-13.805768, -11.810659
-13.2638, -9.561573
-11.637339, -15.508204
-16.653887, -41.56842
-16.30027, -31.232609
-14.700775, -4.041479
-13.956062, 7.6703672
-10.591982, -14.191198
-14.614309, -27.65171
-12.781267, -28.447502
-10.660502, -34.48285
-11.57413, -23.390697
-14.650024, -24.44456
-10.563609, -15.398835
-10.143682, -21.932255
-16.626003, -27.034554
-13.092681, -30.631645
-13.88571, -19.182787
-10.631931, -9.763435
-9.807478, -18.801788
-16.878227, -28.52776
-15.52779, -27.390123
-14.565161, -23.642845
-15.895777, -10.261604
-14.130253, -13.241877
-10.995195, -7.212531
-15.414481, -23.981552
-15.48053, -30.768091
-12.825264, -38.12137
-16.171139, -7.932763
-12.526142, -4.243654
-11.193878, -17.302204
-12.05526, -21.22388
-12.162811, -26.28122
-15.795721, -22.13365
-6.6690836, -28.617798
-11.797436, -17.649433
-9.908524, -9.167963
-13.331675, -17.12788
-9.378869, -11.915402
-13.651736, -18.820757
-12.482153, -5.3368464
-14.020826, -20.7665
-14.730518, -30.788372
-14.06784, -2.0283728
-14.303156, -9.776886
-14.9254055, -24.272583
-14.099407, -10.993841
-13.525882, -21.3974
-13.547502, -27.379679
-13.570852, -25.823889
-11.673783, -13.483261
-12.999153, -17.697231
-13.716047, -18.620972
-12.188133, -13.024506
-13.451387, -21.292522
-12.08419, -16.778778
-15.896297, -6.766002
-14.844173, -11.871063
-16.87685, -22.769829
-11.804306, -14.159262
